Id,ActivityDate,TotalSteps,Calories,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes
2022484408,4/24/2016,13481,2529,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161
2022484408,4/25/2016,11369,2470,8.010000229,8.010000229,0,3.329999924,0.2199999988,4.460000038,0,44,8,217,1171
2022484408,4/26/2016,10119,2793,7.190000057,7.190000057,0,1.429999948,0.6600000262,5.110000134,0,55,24,275,1086
2022484408,4/27/2016,10159,2463,7.130000114,7.130000114,0,1.039999962,0.9700000286,5.119999886,0,19,20,282,1119
2022484408,4/28/2016,10140,2296,7.119999886,7.119999886,0,0.4099999964,1.330000043,5.389999866,0,6,20,291,1123
2022484408,4/29/2016,10245,2611,7.190000057,7.190000057,0,0.4799999893,1.210000038,5.5,0,21,40,281,1098
2022484408,4/30/2016,18387,2732,12.90999985,12.90999985,0,0.9399999976,1.399999976,10.56999969,0,13,23,361,1043
2022484408,5/1/2016,10538,2380,7.400000095,7.400000095,0,1.940000057,0.9599999785,4.5,0,25,28,245,1142
2022484408,5/2/2016,10379,2473,7.289999962,7.289999962,0,2.609999895,0.3400000036,4.329999924,0,36,8,277,1119
2022484408,5/3/2016,12183,2752,8.739999771,8.739999771,0,3.99000001,0.4600000083,4.28000021,0,72,14,250,1104
2022484408,5/4/2016,11768,2649,8.289999962,8.289999962,0,2.50999999,0.9300000072,4.849999905,0,36,27,272,1105
2022484408,5/5/2016,11895,2609,8.350000381,8.350000381,0,2.789999962,0.8600000143,4.699999809,0,55,20,253,1112
2022484408,5/6/2016,10227,2498,7.179999828,7.179999828,0,1.870000005,0.6700000167,4.639999866,0,24,17,295,1104
2022484408,5/7/2016,6708,1995,4.710000038,4.710000038,0,1.610000014,0.07999999821,3.019999981,0,20,2,149,1269
2022484408,5/8/2016,3292,1848,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305
2022484408,5/9/2016,13379,2709,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,35,47,297,1061
2022484408,5/10/2016,12798,2797,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,57,28,271,1084
2022484408,5/11/2016,13272,2544,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133
2022484408,5/12/2016,9117,1853,6.409999847,6.409999847,0,1.279999971,0.6700000167,4.440000057,0,16,16,236,728
2026352035,4/1/2016,2605,1407,1.620000005,1.620000005,0,0,0,1.620000005,0,0,0,166,729
2026352035,4/2/2016,1229,1237,0.7599999905,0.7599999905,0,0,0,0.7599999905,0,0,0,69,795
2026352035,4/3/2016,2308,1330,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,115,720
2026352035,4/4/2016,6679,1583,4.139999866,4.139999866,0,0,0,4.139999866,0,0,0,263,644
2026352035,4/5/2016,5645,1538,3.5,3.5,0,0,0,3.5,0,0,0,248,621
2026352035,4/6/2016,3180,1421,1.970000029,1.970000029,0,0,0,1.970000029,0,0,0,185,738
2026352035,4/7/2016,2767,1392,1.720000029,1.720000029,0,0,0,1.720000029,0,0,0,170,673
2026352035,4/8/2016,3762,1425,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,173,719
2026352035,4/9/2016,3098,1413,1.919999957,1.919999957,0,0,0,1.919999957,0,0,0,185,700
2026352035,4/10/2016,5142,1515,3.190000057,3.190000057,0,0,0,3.190000057,0,0,0,230,654
2026352035,4/11/2016,3279,1405,2.029999971,2.029999971,0,0,0,2.029999971,0,0,0,164,694
2026352035,4/12/2016,4414,1459,2.74000001,2.74000001,0,0.1899999976,0.349999994,2.200000048,0,3,8,181,706
2026352035,4/13/2016,4993,1521,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663
2026352035,4/14/2016,3335,1431,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653
2026352035,4/15/2016,3821,1444,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687
2026352035,4/16/2016,2547,1373,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728
2026352035,4/17/2016,838,1214,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,60,1053
2026352035,4/18/2016,3325,1419,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062
2026352035,4/19/2016,2424,1356,1.5,1.5,0,0,0,1.5,0,0,0,141,785
2026352035,4/20/2016,7222,1667,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623
2026352035,4/21/2016,2467,1370,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749
2026352035,4/22/2016,2915,1399,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712
2026352035,4/23/2016,12357,1916,7.710000038,7.710000038,0,0,0,7.710000038,0,0,0,432,458
2026352035,4/24/2016,3490,1401,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704
2026352035,4/25/2016,6017,1576,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,260,821
2026352035,4/26/2016,5933,1595,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018
2026352035,4/27/2016,6088,1593,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586
2026352035,4/28/2016,6375,1649,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626
2026352035,4/29/2016,7604,1692,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492
2026352035,4/30/2016,4729,1506,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594
2026352035,5/1/2016,3609,1447,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716
2026352035,5/2/2016,7018,1690,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716
2026352035,5/3/2016,5992,1604,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981
2026352035,5/4/2016,6564,1658,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530
2026352035,5/5/2016,12167,1926,7.539999962,7.539999962,0,0,0,7.539999962,0,0,0,475,479
2026352035,5/6/2016,8198,1736,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511
2026352035,5/7/2016,4193,1491,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,229,665
2026352035,5/8/2016,5528,1555,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610
2026352035,5/9/2016,10685,1869,6.619999886,6.619999886,0,0,0,6.599999905,0,0,0,401,543
2026352035,5/10/2016,254,1141,0.1599999964,0.1599999964,0,0,0,0.1599999964,0,0,0,17,1002
2026352035,5/11/2016,8580,1698,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569
2026352035,5/12/2016,8891,1364,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330
2320127002,4/1/2016,0,1324,0,0,0,0,0,0,0,0,0,0,1440
2320127002,4/2/2016,0,1324,0,0,0,0,0,0,0,0,0,0,1440
2320127002,4/3/2016,0,1324,0,0,0,0,0,0,0,0,0,0,1440
2320127002,4/4/2016,0,1324,0,0,0,0,0,0,0,0,0,0,1440
2320127002,4/5/2016,4931,1708,3.319999933,3.319999933,0,0,0,3.319999933,0,0,0,175,1265
2320127002,4/6/2016,6999,1950,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,320,1120
2320127002,4/7/2016,1846,1508,1.24000001,1.24000001,0,0,0,1.24000001,0,0,0,93,1347
2320127002,4/8/2016,3417,1625,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,153,1287
2320127002,4/9/2016,4863,1772,3.279999971,3.279999971,0,0.05999999866,0.4199999869,2.799999952,0,1,11,208,1220
2320127002,4/10/2016,2277,1530,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,103,1337
2320127002,4/11/2016,11230,2206,7.670000076,7.670000076,0,0.8899999857,0.1199999973,6.659999847,0,10,2,390,1038
2320127002,4/12/2016,10725,2124,7.489999771,7.489999771,0,1.169999957,0.3100000024,6.010000229,0,13,9,306,1112
2320127002,4/13/2016,7275,2003,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105
2320127002,4/14/2016,3973,1696,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249
2320127002,4/15/2016,5205,1801,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195
2320127002,4/16/2016,5057,1724,3.410000086,3.410000086,0,0,0,3.400000095,0,0,0,195,1245
2320127002,4/17/2016,6198,1852,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191
2320127002,4/18/2016,6559,1905,4.420000076,4.420000076,0,0,0.2599999905,4.139999866,0,0,7,260,1173
2320127002,4/19/2016,5997,1811,4.039999962,4.039999962,0,0,0.3799999952,3.660000086,0,0,11,228,1201
2320127002,4/20/2016,7192,1922,4.849999905,4.849999905,0,0,0.4900000095,4.340000153,0,0,11,283,1146
2320127002,4/21/2016,3404,1610,2.289999962,2.289999962,0,0.05999999866,0.4199999869,1.809999943,0,1,10,127,1302
2320127002,4/22/2016,5583,1851,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174
2320127002,4/23/2016,5079,1804,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129
2320127002,4/24/2016,4165,1725,2.809999943,2.809999943,0,0,0,2.799999952,0,0,0,204,1236
2320127002,4/25/2016,3588,1654,2.420000076,2.420000076,0,0.2300000042,0.200000003,1.99000001,0,3,5,152,1280
2320127002,4/26/2016,3409,1632,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293
2320127002,4/27/2016,1715,1481,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358
2320127002,4/28/2016,1532,1473,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364
2320127002,4/29/2016,924,1410,0.6200000048,0.6200000048,0,0,0,0.6200000048,0,0,0,45,1395
2320127002,4/30/2016,4571,1779,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206
2320127002,5/1/2016,772,1403,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,40,1400
2320127002,5/2/2016,3634,1613,2.450000048,2.450000048,0,0.3600000143,0.2099999934,1.879999995,0,5,6,123,1306
2320127002,5/3/2016,7443,1878,5.019999981,5.019999981,0,1.49000001,0.3700000048,3.160000086,0,20,10,206,1204
2320127002,5/4/2016,1201,1426,0.8100000024,0.8100000024,0,0,0,0.8100000024,0,0,0,52,1388
2320127002,5/5/2016,5202,1780,3.50999999,3.50999999,0,0,0.3899999857,3.109999895,0,0,11,223,1206
2320127002,5/6/2016,4878,1742,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236
2320127002,5/7/2016,7379,1972,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121
2320127002,5/8/2016,5161,1821,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193
2320127002,5/9/2016,3090,1630,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295
2320127002,5/10/2016,6227,1899,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150
2320127002,5/11/2016,6424,1903,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140
2320127002,5/12/2016,2661,1125,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830
2347167796,3/29/2016,10272,2041,6.789999962,6.789999962,0,0.1599999964,3.119999886,3.5,0,2,58,208,700
2347167796,3/30/2016,10533,2187,7.099999905,7.099999905,0,1.769999981,2.059999943,3.269999981,0,21,35,255,615
2347167796,3/31/2016,6760,1929,4.46999979,4.46999979,0,0,0,4.46999979,0,0,0,250,613
2347167796,4/1/2016,8328,1935,5.510000229,5.510000229,0,0,2,3.5,0,0,33,212,804
2347167796,4/2/2016,15459,2438,10.22000027,10.22000027,0,3.589999914,0.8100000024,5.820000172,0,51,16,327,583
2347167796,4/3/2016,7485,2035,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,324,491
2347167796,4/4/2016,10254,2099,6.800000191,6.800000191,0,1.419999957,1.230000019,4.159999847,0,21,25,231,638
2347167796,4/5/2016,10114,2096,6.820000172,6.820000172,0,1.639999986,0.4799999893,4.679999828,0,18,9,269,696
2347167796,4/6/2016,11107,2058,7.340000153,7.340000153,0,0.8999999762,2.75999999,3.680000067,0,14,46,196,759
2347167796,4/7/2016,10320,2338,6.849999905,6.849999905,0,0.6800000072,1.230000019,4.940000057,0,15,32,315,1002
2347167796,4/8/2016,10209,2104,6.75,6.75,0,0.1599999964,0.349999994,6.230000019,0,2,6,316,711
2347167796,4/9/2016,16081,2488,10.63000011,10.63000011,0,1.25,1.820000052,7.559999943,0,16,32,401,970
2347167796,4/10/2016,10078,2164,6.829999924,6.829999924,0,1.019999981,0.1199999973,5.690000057,0,12,3,303,463
2347167796,4/11/2016,10001,2009,6.610000134,6.610000134,0,0.3300000131,2.930000067,3.359999895,0,5,52,196,788
2347167796,4/12/2016,10113,2344,6.829999924,6.829999924,0,2,0.6200000048,4.199999809,0,28,13,320,964
2347167796,4/13/2016,10352,2038,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676
2347167796,4/14/2016,10129,2010,6.699999809,6.699999809,0,0.01999999955,2.74000001,3.940000057,0,1,48,206,705
2347167796,4/15/2016,10465,2133,6.920000076,6.920000076,0,0.0700000003,1.419999957,5.429999828,0,1,24,284,720
2347167796,4/16/2016,22244,2670,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968
2347167796,4/17/2016,5472,1882,3.619999886,3.619999886,0,0.07999999821,0.2800000012,3.25999999,0,1,7,249,508
2347167796,4/18/2016,8247,1944,5.449999809,5.449999809,0,0.7900000215,0.8600000143,3.789999962,0,11,16,206,678
2347167796,4/19/2016,6711,2346,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648
2347167796,4/20/2016,10999,2198,7.269999981,7.269999981,0,0.6800000072,1.809999943,4.78000021,0,11,43,269,1011
2347167796,4/21/2016,10080,2048,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761
2347167796,4/22/2016,7804,1946,5.159999847,5.159999847,0,0.5600000024,1.679999948,2.920000076,0,9,27,206,781
2347167796,4/23/2016,16901,2629,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591
2347167796,4/24/2016,9471,2187,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584
2347167796,4/25/2016,9482,2095,6.380000114,6.380000114,0,1.269999981,0.5199999809,4.599999905,0,15,11,277,653
2347167796,4/26/2016,5980,1861,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732
2347167796,4/27/2016,11423,2194,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623
2347167796,4/28/2016,5439,1854,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764
2347167796,4/29/2016,42,403,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,4,2
2873212765,4/1/2016,890,1335,0.6000000238,0.6000000238,0,0,0,0.6000000238,0,0,0,41,1399
2873212765,4/2/2016,2214,1559,1.49000001,1.49000001,0,0,0,1.49000001,0,0,0,197,1243
2873212765,4/3/2016,7640,1845,5.130000114,5.130000114,0,0.1899999976,0.8000000119,4.150000095,0,3,15,315,1107
2873212765,4/4/2016,9713,2046,6.53000021,6.53000021,0,0.3400000036,0.8899999857,5.289999962,0,6,24,355,1055
2873212765,4/5/2016,8432,1953,5.670000076,5.670000076,0,0,0,5.650000095,0.009999999776,0,0,374,1066
2873212765,4/6/2016,7350,1910,4.940000057,4.940000057,0,0,0,4.940000057,0,0,0,382,1058
2873212765,4/7/2016,9353,2035,6.309999943,6.309999943,0,0.3700000048,0.6899999976,5.239999771,0,5,17,363,1055
2873212765,4/8/2016,7157,1944,4.809999943,4.809999943,0,0,0,4.809999943,0,0,0,380,1060
2873212765,4/9/2016,14103,2257,9.56000042,9.56000042,0,3.019999981,0.4099999964,6.139999866,0.009999999776,46,8,288,1098
2873212765,4/10/2016,5290,1724,3.549999952,3.549999952,0,0.03999999911,0.3400000036,3.170000076,0,1,8,251,1180
2873212765,4/11/2016,7497,1741,5.039999962,5.039999962,0,0,0,5.039999962,0,0,0,357,882
2873212765,4/12/2016,8796,1982,5.909999847,5.909999847,0,0.1099999994,0.9300000072,4.880000114,0,2,21,356,1061
2873212765,4/13/2016,7618,2004,5.119999886,5.119999886,0,0,0.2199999988,4.880000114,0.01999999955,0,8,404,1028
2873212765,4/14/2016,7910,1893,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109
2873212765,4/15/2016,8482,2063,5.699999809,5.699999809,0,0,0,5.690000057,0.009999999776,0,0,448,992
2873212765,4/16/2016,9685,2148,6.650000095,6.650000095,0,3.109999895,0.01999999955,3.50999999,0.009999999776,47,1,305,1087
2873212765,4/17/2016,2524,1529,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272
2873212765,4/18/2016,7762,1890,5.239999771,5.239999771,0,0.0700000003,0.2800000012,4.889999866,0,1,6,311,1122
2873212765,4/19/2016,7948,1956,5.369999886,5.369999886,0,0,0,5.360000134,0,0,0,389,1051
2873212765,4/20/2016,9202,2094,6.300000191,6.300000191,0,1.50999999,0.1199999973,4.659999847,0.009999999776,22,5,378,1035
2873212765,4/21/2016,8859,1970,5.980000019,5.980000019,0,0.1299999952,0.3700000048,5.46999979,0.009999999776,2,10,371,1057
2873212765,4/22/2016,7286,2241,4.900000095,4.900000095,0,0.4600000083,0,4.420000076,0.01999999955,46,0,366,1028
2873212765,4/23/2016,9317,2021,6.349999905,6.349999905,0,2.089999914,0.2300000042,4.019999981,0.009999999776,28,5,330,1077
2873212765,4/24/2016,6873,1898,4.679999828,4.679999828,0,3,0.05999999866,1.620000005,0,46,1,190,1203
2873212765,4/25/2016,7373,1907,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081
2873212765,4/26/2016,8242,1882,5.539999962,5.539999962,0,0.1199999973,0.1800000072,5.239999771,0,2,5,309,1124
2873212765,4/27/2016,3516,1966,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197
2873212765,4/28/2016,7913,1835,5.409999847,5.409999847,0,2.160000086,0.3400000036,2.910000086,0,28,7,213,1192
2873212765,4/29/2016,7365,1780,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191
2873212765,4/30/2016,8452,1830,5.679999828,5.679999828,0,0.3300000131,1.080000043,4.260000229,0.009999999776,5,20,248,1167
2873212765,5/1/2016,7399,1739,4.96999979,4.96999979,0,0.4900000095,1.039999962,3.440000057,0,7,18,196,1219
2873212765,5/2/2016,7525,1878,5.059999943,5.059999943,0,0,0.2099999934,4.829999924,0.01999999955,0,7,334,1099
2873212765,5/3/2016,7412,1906,4.980000019,4.980000019,0,0.05999999866,0.25,4.659999847,0.009999999776,1,6,363,1070
2873212765,5/4/2016,8278,2015,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020
2873212765,5/5/2016,8314,1971,5.610000134,5.610000134,0,0.7799999714,0.8000000119,4.03000021,0,13,23,311,1093
2873212765,5/6/2016,7063,1910,4.75,4.75,0,0,0.1199999973,4.610000134,0.009999999776,0,5,370,1065
2873212765,5/7/2016,4940,1897,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302
2873212765,5/8/2016,8168,2096,5.539999962,5.539999962,0,2.900000095,0,2.640000105,0,46,0,326,1068
2873212765,5/9/2016,7726,1906,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095
2873212765,5/10/2016,8275,1962,5.559999943,5.559999943,0,0,0,5.550000191,0.009999999776,0,0,373,1067
2873212765,5/11/2016,6440,1826,4.329999924,4.329999924,0,0,0,4.320000172,0.009999999776,0,0,319,1121
2873212765,5/12/2016,7566,1431,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720
2891001357,3/29/2016,0,1920,0,0,0,0,0,0,0,0,0,0,1440
2891001357,3/30/2016,0,1920,0,0,0,0,0,0,0,0,0,0,1440
2891001357,3/31/2016,0,1920,0,0,0,0,0,0,0,0,0,0,1440
2891001357,4/1/2016,0,4562,0,0,4.828032017,0,0,0,0,0,660,0,780
2891001357,4/2/2016,4126,2881,3.220000029,0,3.218688011,0,0,3.220000029,0,0,0,720,720
2891001357,4/3/2016,0,1920,0,0,0,0,0,0,0,0,0,0,1440
2891001357,4/4/2016,0,1920,0,0,0,0,0,0,0,0,0,0,1440
2891001357,4/5/2016,2063,1144,1.610000014,0,1.609344006,0,0,1.610000014,0,0,0,630,99
3372868164,4/1/2016,5785,1852,3.950000048,3.950000048,0,0,0,3.910000086,0.03999999911,0,0,311,1129
3372868164,4/2/2016,7625,2069,5.230000019,5.230000019,0,1.679999948,0.03999999911,3.5,0.009999999776,24,1,341,1074
3372868164,4/3/2016,4706,1816,3.210000038,3.210000038,0,0,0,3.210000038,0,0,0,299,1141
3372868164,4/4/2016,5861,1878,4.019999981,4.019999981,0,1.299999952,0.2199999988,2.49000001,0.009999999776,20,7,233,1180
3372868164,4/5/2016,4460,1787,3.039999962,3.039999962,0,0,0,3.019999981,0.02999999933,0,0,248,1192
3372868164,4/6/2016,6406,2010,4.389999866,4.389999866,0,0.7799999714,0.09000000358,3.519999981,0.009999999776,17,4,325,1094
3372868164,4/7/2016,7392,2038,5.099999905,5.099999905,0,0.8700000048,0.1599999964,4.050000191,0.01999999955,14,9,332,1085
3372868164,4/8/2016,5551,1815,3.789999962,3.789999962,0,0,0,3.769999981,0.009999999776,0,0,282,1158
3372868164,4/9/2016,8827,2062,6.25,6.25,0,1.769999981,0.4799999893,4,0.009999999776,21,10,346,1063
3372868164,4/10/2016,4662,1276,3.180000067,3.180000067,0,1.039999962,0.150000006,1.99000001,0,22,4,152,735
3372868164,4/12/2016,4747,1788,3.24000001,3.24000001,0,0,0,3.230000019,0.009999999776,0,0,280,1160
3372868164,4/13/2016,9715,2093,6.630000114,6.630000114,0,0.9900000095,0.3400000036,5.269999981,0.01999999955,16,8,371,1045
3372868164,4/14/2016,8844,2065,6.03000021,6.03000021,0,0.3400000036,1.029999971,4.650000095,0.009999999776,6,25,370,1039
3372868164,4/15/2016,7451,1908,5.079999924,5.079999924,0,0,0,5.059999943,0.01999999955,0,0,335,1105
3372868164,4/16/2016,6905,1908,4.730000019,4.730000019,0,0,0,4.699999809,0.02999999933,0,0,356,1084
3372868164,4/17/2016,8199,1964,5.880000114,5.880000114,0,1.409999967,0.1000000015,4.360000134,0.009999999776,11,2,322,1105
3372868164,4/18/2016,6798,2014,4.639999866,4.639999866,0,1.080000043,0.200000003,3.349999905,0,20,7,343,1070
3372868164,4/19/2016,7711,1985,5.260000229,5.260000229,0,0,0,5.239999771,0.01999999955,0,0,376,1064
3372868164,4/20/2016,4880,1867,3.329999924,3.329999924,0,0.8399999738,0.09000000358,2.380000114,0.01999999955,15,3,274,1148
3372868164,4/21/2016,8857,2124,6.070000172,6.070000172,0,1.149999976,0.2599999905,4.639999866,0.009999999776,18,9,376,1037
3372868164,4/22/2016,3843,1669,2.619999886,2.619999886,0,0,0,2.609999895,0.009999999776,0,0,206,1234
3372868164,4/23/2016,7396,1995,5.070000172,5.070000172,0,1.399999976,0.07999999821,3.579999924,0,20,2,303,1115
3372868164,4/24/2016,6731,1921,4.590000153,4.590000153,0,0.8899999857,0.1899999976,3.49000001,0.01999999955,14,7,292,1127
3372868164,4/25/2016,5995,2010,4.090000153,4.090000153,0,0,0,4.090000153,0,0,0,416,1024
3372868164,4/26/2016,8283,2057,5.789999962,5.789999962,0,1.850000024,0.05000000075,3.869999886,0.009999999776,22,2,333,1083
3372868164,4/27/2016,7904,2095,5.420000076,5.420000076,0,1.580000043,0.6299999952,3.190000057,0.009999999776,24,13,346,1057
3372868164,4/28/2016,5512,1972,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,385,1055
3372868164,4/29/2016,9135,2044,6.230000019,6.230000019,0,0,0,6.21999979,0.009999999776,0,0,402,1038
3372868164,4/30/2016,5250,1946,3.579999924,3.579999924,0,1.059999943,0.09000000358,2.420000076,0.009999999776,17,4,300,1119
3372868164,5/1/2016,3077,1237,2.099999905,2.099999905,0,0,0,2.089999914,0,0,0,172,842
3977333714,4/1/2016,4499,1288,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,168,842
3977333714,4/2/2016,7618,1490,5.099999905,5.099999905,0,0,0.1800000072,4.909999847,0,0,6,302,842
3977333714,4/3/2016,11508,1630,7.699999809,7.699999809,0,2.170000076,0.8399999738,4.690000057,0,29,22,282,748
3977333714,4/4/2016,11943,1648,7.989999771,7.989999771,0,1.029999971,2.00999999,4.949999809,0,16,43,297,710
3977333714,4/5/2016,12303,1649,8.229999542,8.229999542,0,1.710000038,1.350000024,5.170000076,0,26,32,291,605
3977333714,4/6/2016,15425,1783,10.31999969,10.31999969,0,1.620000005,1.820000052,6.869999886,0,24,45,331,614
3977333714,4/7/2016,8422,1431,5.630000114,5.630000114,0,0,3.599999905,2.039999962,0,0,81,139,815
3977333714,4/8/2016,10226,1524,6.840000153,6.840000153,0,0,4.440000057,2.400000095,0,0,101,174,685
3977333714,4/9/2016,14583,1697,9.760000229,9.760000229,0,2.480000019,1.74000001,5.53000021,0,35,36,254,697
3977333714,4/10/2016,3573,1232,2.390000105,2.390000105,0,0.9399999976,0.4099999964,0.9700000286,0,15,8,99,866
3977333714,4/11/2016,3108,1223,2.140000105,2.140000105,0,0.0700000003,0.03999999911,1.960000038,0,1,1,129,894
3977333714,4/12/2016,8856,1450,5.980000019,5.980000019,0,3.059999943,0.9100000262,2.00999999,0,44,19,131,777
3977333714,4/13/2016,10035,1495,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754
3977333714,4/14/2016,7641,1433,5.110000134,5.110000134,0,0.3199999928,0.9700000286,3.819999933,0,5,23,214,801
3977333714,4/15/2016,9010,1468,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15,42,183,644
3977333714,4/16/2016,13459,1625,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663
3977333714,4/17/2016,10415,1529,6.96999979,6.96999979,0,0.6999999881,2.349999905,3.920000076,0,11,58,205,600
3977333714,4/18/2016,11663,1584,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605
3977333714,4/19/2016,12414,1638,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19,67,221,738
3977333714,4/20/2016,11658,1554,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845
3977333714,4/21/2016,6093,1397,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712
3977333714,4/22/2016,8911,1481,5.960000038,5.960000038,0,2.329999924,0.5799999833,3.059999943,0,33,12,188,731
3977333714,4/23/2016,12058,1638,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,0,92,252,724
3977333714,4/24/2016,14112,1655,10,10,0,3.269999981,4.559999943,2.170000076,0,30,95,129,660
3977333714,4/25/2016,11177,1570,8.479999542,8.479999542,0,5.619999886,0.4300000072,2.410000086,0,50,9,133,781
3977333714,4/26/2016,11388,1551,7.619999886,7.619999886,0,0.4499999881,4.21999979,2.950000048,0,7,95,170,797
3977333714,4/27/2016,7193,1377,5.039999962,5.039999962,0,0,0.4199999869,4.619999886,0,0,10,176,714
3977333714,4/28/2016,7114,1407,4.880000114,4.880000114,0,1.370000005,0.2899999917,3.220000029,0,15,8,190,804
